BPM,Person,Time,State
51.55,2,24151,Asleep
53.38,2,24151,Asleep
53.33,2,24151,Asleep
50.68,2,24157,Asleep
50.68,2,24157,Asleep
53.33,2,24157,Asleep
55.35,2,24157,Asleep
52.45,2,24157,Asleep
52.45,2,24168,Asleep
53.38,2,24174,Asleep
50.68,2,24174,Asleep
53.38,2,24174,Asleep
57.47,2,24185,Asleep
53.38,2,24185,Asleep
50.68,2,24191,Asleep
50.68,2,24196,Asleep
54.35,2,24196,Asleep
51.55,2,24202,Asleep
53.38,2,24202,Asleep
50.63,2,24208,Asleep
51.55,2,24214,Asleep
53.38,2,24214,Asleep
54.35,2,24214,Asleep
50.68,2,24214,Asleep
53.33,2,24222,Asleep
51.55,2,24228,Asleep
50.68,2,24228,Asleep
52.4,2,24228,Asleep
54.35,2,24228,Asleep
51.55,2,24234,Asleep
51.5,2,24240,Asleep
56.39,2,24246,Asleep
51.55,2,24246,Asleep
51.55,2,24252,Asleep
51.55,2,24252,Asleep
55.35,2,24252,Asleep
52.45,2,24258,Asleep
51.55,2,24258,Asleep
50.68,2,24258,Asleep
53.33,2,24264,Asleep
56.39,2,24270,Asleep
54.35,2,24270,Asleep
51.55,2,24276,Asleep
50.68,2,24276,Asleep
50.63,2,24276,Asleep
53.38,2,24282,Asleep
51.55,2,24282,Asleep
51.5,2,24288,Asleep
54.35,2,24288,Asleep
51.55,2,24294,Asleep
51.55,2,24294,Asleep
54.35,2,24294,Asleep
54.35,2,24301,Asleep
52.45,2,24307,Asleep
50.63,2,24307,Asleep
51.5,2,24313,Asleep
57.47,2,24313,Asleep
52.45,2,24313,Asleep
54.35,2,24327,Asleep
54.35,2,24327,Asleep
50.68,2,24344,Asleep
52.45,2,24344,Asleep
52.45,2,24350,Asleep
59.82,2,24356,Asleep
50.68,2,24356,Asleep
50.68,2,24362,Asleep
50.63,2,24362,Asleep
51.55,2,24362,Asleep
55.35,2,24368,Asleep
50.68,2,24368,Asleep
51.55,2,24368,Asleep
52.45,2,24374,Asleep
51.55,2,24374,Asleep
51.55,2,24374,Asleep
50.63,2,24374,Asleep
56.39,2,24374,Asleep
53.38,2,24386,Asleep
56.39,2,24386,Asleep
55.35,2,24386,Asleep
52.45,2,24392,Asleep
52.4,2,24392,Asleep
54.35,2,24392,Asleep
54.35,2,24392,Asleep
50.68,2,24398,Asleep
51.55,2,24404,Asleep
50.63,2,24404,Asleep
53.38,2,24404,Asleep
52.45,2,24410,Asleep
51.5,2,24417,Asleep
50.68,2,24417,Asleep
50.68,2,24417,Asleep
52.45,2,24417,Asleep
51.55,2,24423,Asleep
55.35,2,24423,Asleep
52.4,2,24423,Asleep
53.43,2,24428,Asleep
51.55,2,24428,Asleep
54.35,2,24428,Asleep
55.35,2,24428,Asleep
53.38,2,24434,Asleep
51.5,2,24440,Asleep
51.55,2,24440,Asleep
52.45,2,24446,Asleep
50.68,2,24446,Asleep
51.55,2,24446,Asleep
52.45,2,24446,Asleep
50.68,2,24452,Asleep
52.4,2,24452,Asleep
53.38,2,24452,Asleep
50.68,2,24458,Asleep
58.59,2,24458,Asleep
56.39,2,24468,Asleep
56.39,2,24468,Asleep
57.47,2,24468,Asleep
57.47,2,24473,Asleep
51.55,2,24481,Asleep
50.68,2,24481,Asleep
50.68,2,24487,Asleep
51.5,2,24487,Asleep
54.35,2,24493,Asleep
51.5,2,24493,Asleep
55.35,2,24493,Asleep
50.68,2,24499,Asleep
50.63,2,24499,Asleep
56.39,2,24499,Asleep
54.35,2,24505,Asleep
52.45,2,24505,Asleep
51.55,2,24521,Asleep
53.38,2,24521,Asleep
50.63,2,24533,Asleep
52.45,2,24533,Asleep
51.55,2,24533,Asleep
51.55,2,24539,Asleep
50.68,2,24539,Asleep
52.45,2,24539,Asleep
59.76,2,24553,Asleep
55.35,2,24559,Asleep
54.35,2,24564,Asleep
51.5,2,24564,Asleep
51.55,2,24571,Asleep
53.38,2,24571,Asleep
51.55,2,24577,Asleep
50.68,2,24583,Asleep
53.38,2,24583,Asleep
51.55,2,24589,Asleep
54.35,2,24589,Asleep
50.68,2,24595,Asleep
50.63,2,24595,Asleep
52.45,2,24595,Asleep
50.63,2,24601,Asleep
53.38,2,24601,Asleep
50.68,2,24601,Asleep
50.68,2,24606,Asleep
56.39,2,24606,Asleep
52.45,2,24606,Asleep
53.38,2,24606,Asleep
52.4,2,24606,Asleep
54.35,2,24612,Asleep
56.44,2,24612,Asleep
52.45,2,24612,Asleep
56.39,2,24618,Asleep
51.55,2,24624,Asleep
55.35,2,24624,Asleep
51.55,2,24624,Asleep
52.45,2,24624,Asleep
52.45,2,24631,Asleep
53.38,2,24631,Asleep
55.35,2,24631,Asleep
55.4,2,24636,Asleep
50.63,2,24636,Asleep
51.55,2,24642,Asleep
53.38,2,24642,Asleep
53.38,2,24642,Asleep
52.45,2,24648,Asleep
54.35,2,24648,Asleep
51.55,2,24648,Asleep
53.38,2,24654,Asleep
52.4,2,24654,Asleep
50.68,2,24654,Asleep
55.35,2,24654,Asleep
52.45,2,24660,Asleep
52.45,2,24660,Asleep
59.76,2,24660,Asleep
51.55,2,24666,Asleep
53.38,2,24666,Asleep
50.63,2,24671,Asleep
53.38,2,24671,Asleep
53.38,2,24671,Asleep
52.45,2,24671,Asleep
52.45,2,24677,Asleep
53.38,2,24695,Asleep
53.38,2,24701,Asleep
52.45,2,24701,Asleep
55.35,2,24701,Asleep
50.68,2,24707,Asleep
52.4,2,24707,Asleep
54.35,2,24707,Asleep
50.63,2,24714,Asleep
52.45,2,24714,Asleep
50.68,2,24720,Asleep
54.35,2,24720,Asleep
52.45,2,24720,Asleep
51.55,2,24720,Asleep
51.5,2,24720,Asleep
50.68,2,24726,Asleep
53.38,2,24739,Asleep
51.55,2,24739,Asleep
54.35,2,24754,Asleep
51.55,2,24754,Asleep
50.68,2,24754,Asleep
54.35,2,24754,Asleep
50.68,2,24759,Asleep
51.55,2,24759,Asleep
50.63,2,24759,Asleep
55.35,2,24759,Asleep
51.55,2,24765,Asleep
52.4,2,24771,Asleep
54.35,2,24771,Asleep
53.38,2,24777,Asleep
50.68,2,24777,Asleep
50.63,2,24777,Asleep
52.45,2,24777,Asleep
54.35,2,24783,Asleep
51.55,2,24783,Asleep
53.38,2,24789,Asleep
51.55,2,24789,Asleep
50.68,2,24789,Asleep
50.63,2,24795,Asleep
53.38,2,24795,Asleep
50.68,2,24795,Asleep
51.55,2,24795,Asleep
51.55,2,24795,Asleep
53.38,2,24801,Asleep
52.45,2,24801,Asleep
53.38,2,24807,Asleep
52.4,2,24807,Asleep
51.55,2,24807,Asleep
53.38,2,24815,Asleep
53.38,2,24815,Asleep
55.35,2,24820,Asleep
50.68,2,24820,Asleep
50.68,2,24826,Asleep
52.45,2,24826,Asleep
51.55,2,24834,Asleep
55.35,2,24834,Asleep
52.45,2,24834,Asleep
50.63,2,24839,Asleep
55.35,2,24839,Asleep
51.55,2,24839,Asleep
52.45,2,24839,Asleep
50.68,2,24845,Asleep
52.45,2,24845,Asleep
51.55,2,24845,Asleep
50.68,2,24845,Asleep
55.35,2,24851,Asleep
50.63,2,24851,Asleep
53.38,2,24851,Asleep
53.38,2,24851,Asleep
55.35,2,24851,Asleep
50.68,2,24864,Asleep
52.45,2,24864,Asleep
53.38,2,24870,Asleep
50.68,2,24870,Asleep
50.68,2,24875,Asleep
52.45,2,24891,Asleep
50.63,2,24891,Asleep
52.45,2,24897,Asleep
50.63,2,24897,Asleep
50.68,2,24903,Asleep
51.55,2,24903,Asleep
53.38,2,24903,Asleep
51.55,2,24903,Asleep
54.35,2,24915,Asleep
50.68,2,24915,Asleep
50.68,2,24915,Asleep
50.68,2,24915,Asleep
53.38,2,24915,Asleep
52.4,2,24921,Asleep
50.68,2,24921,Asleep
50.68,2,24921,Asleep
52.45,2,24921,Asleep
50.68,2,24926,Asleep
54.35,2,24926,Asleep
52.45,2,24926,Asleep
53.38,2,24932,Asleep
80.75,2,24953,Awake
76.73,2,24953,Awake
72.9,2,24953,Asleep
78.64,2,24958,Awake
78.74,2,24958,Awake
55.35,2,24965,Asleep
54.35,2,24972,Asleep
51.55,2,24972,Asleep
53.38,2,24972,Asleep
51.55,2,24977,Asleep
54.35,2,24977,Asleep
51.55,2,24977,Asleep
50.68,2,24977,Asleep
54.35,2,24983,Asleep
58.59,2,24983,Asleep
52.45,2,24983,Asleep
51.5,2,24989,Asleep
56.44,2,24989,Asleep
59.76,2,24994,Asleep
55.4,2,25000,Asleep
56.39,2,25000,Asleep
50.63,2,25006,Asleep
56.44,2,25006,Asleep
57.53,2,25012,Asleep
52.45,2,25018,Asleep
54.4,2,25023,Asleep
51.55,2,25023,Asleep
50.68,2,25029,Asleep
51.55,2,25029,Asleep
54.35,2,25029,Asleep
50.63,2,25035,Asleep
52.45,2,25035,Asleep
51.55,2,25035,Asleep
52.45,2,25035,Asleep
51.5,2,25035,Asleep
50.68,2,25041,Asleep
53.38,2,25047,Asleep
51.5,2,25047,Asleep
52.45,2,25047,Asleep
54.35,2,25047,Asleep
51.55,2,25047,Asleep
51.55,2,25053,Asleep
52.4,2,25059,Asleep
56.44,2,25059,Asleep
52.4,2,25059,Asleep
52.45,2,25059,Asleep
53.38,2,25059,Asleep
55.35,2,25064,Asleep
52.45,2,25064,Asleep
52.45,2,25064,Asleep
51.55,2,25064,Asleep
55.35,2,25064,Asleep
51.55,2,25070,Asleep
52.4,2,25070,Asleep
50.68,2,25070,Asleep
53.38,2,25085,Asleep
55.35,2,25085,Asleep
52.45,2,25085,Asleep
50.68,2,25090,Asleep
53.38,2,25090,Asleep
50.63,2,25090,Asleep
53.38,2,25096,Asleep
54.35,2,25096,Asleep
52.45,2,25096,Asleep
59.76,2,25103,Asleep
50.63,2,25103,Asleep
56.39,2,25114,Asleep
56.39,2,25114,Asleep
50.68,2,25114,Asleep
50.68,2,25119,Asleep
55.35,2,25125,Asleep
50.68,2,25125,Asleep
53.38,2,25125,Asleep
50.68,2,25131,Asleep
52.45,2,25131,Asleep
50.68,2,25137,Asleep
54.35,2,25143,Asleep
56.39,2,25148,Asleep
58.65,2,25148,Asleep
53.33,2,25148,Asleep
51.5,2,25154,Asleep
53.38,2,25154,Asleep
50.68,2,25154,Asleep
51.5,2,25160,Asleep
54.35,2,25160,Asleep
52.4,2,25160,Asleep
53.38,2,25165,Asleep
52.45,2,25165,Asleep
52.4,2,25172,Asleep
54.35,2,25172,Asleep
69.52,2,25197,Asleep
61.04,2,25197,Asleep
57.47,2,25197,Asleep
59.76,2,25203,Asleep
52.45,2,25203,Asleep
50.63,2,25209,Asleep
52.45,2,25209,Asleep
54.35,2,25215,Asleep
56.39,2,25215,Asleep
52.45,2,25221,Asleep
56.39,2,25221,Asleep
51.5,2,25221,Asleep
52.45,2,25227,Asleep
56.39,2,25227,Asleep
55.35,2,25232,Asleep
51.55,2,25232,Asleep
50.63,2,25232,Asleep
54.35,2,25232,Asleep
56.44,2,25238,Asleep
51.5,2,25238,Asleep
50.68,2,25238,Asleep
52.45,2,25238,Asleep
54.35,2,25238,Asleep
50.63,2,25244,Asleep
53.38,2,25244,Asleep
51.55,2,25244,Asleep
51.55,2,25250,Asleep
53.33,2,25250,Asleep
52.45,2,25250,Asleep
54.35,2,25250,Asleep
54.35,2,25265,Asleep
50.68,2,25265,Asleep
54.35,2,25265,Asleep
50.68,2,25271,Asleep
53.38,2,25271,Asleep
50.63,2,25271,Asleep
55.35,2,25277,Asleep
58.65,2,25277,Asleep
51.5,2,25277,Asleep
53.38,2,25277,Asleep
51.55,2,25282,Asleep
51.55,2,25282,Asleep
54.3,2,25282,Asleep
52.45,2,25288,Asleep
53.38,2,25288,Asleep
54.35,2,25288,Asleep
55.35,2,25288,Asleep
50.63,2,25294,Asleep
53.38,2,25294,Asleep
59.82,2,25294,Asleep
54.35,2,25306,Asleep
54.35,2,25306,Asleep
50.63,2,25312,Asleep
53.38,2,25312,Asleep
51.55,2,25312,Asleep
50.68,2,25312,Asleep
51.5,2,25317,Asleep
56.44,2,25317,Asleep
52.45,2,25317,Asleep
50.63,2,25317,Asleep
55.35,2,25317,Asleep
55.35,2,25323,Asleep
53.38,2,25323,Asleep
55.35,2,25329,Asleep
50.68,2,25329,Asleep
50.68,2,25329,Asleep
51.55,2,25329,Asleep
50.63,2,25336,Asleep
50.68,2,25336,Asleep
50.63,2,25336,Asleep
53.38,2,25342,Asleep
54.35,2,25342,Asleep
52.45,2,25348,Asleep
57.47,2,25348,Asleep
51.55,2,25348,Asleep
51.55,2,25348,Asleep
54.35,2,25353,Asleep
55.35,2,25353,Asleep
54.35,2,25353,Asleep
50.68,2,25353,Asleep
52.45,2,25353,Asleep
54.35,2,25359,Asleep
57.47,2,25359,Asleep
55.35,2,25359,Asleep
53.38,2,25359,Asleep
51.55,2,25359,Asleep
53.38,2,25365,Asleep
52.45,2,25365,Asleep
51.55,2,25365,Asleep
53.38,2,25365,Asleep
52.45,2,25371,Asleep
50.68,2,25371,Asleep
53.38,2,25378,Asleep
50.68,2,25378,Asleep
52.45,2,25378,Asleep
54.35,2,25378,Asleep
53.38,2,25383,Asleep
51.55,2,25389,Asleep
51.55,2,25389,Asleep
52.45,2,25389,Asleep
50.68,2,25395,Asleep
50.63,2,25395,Asleep
50.68,2,25395,Asleep
53.38,2,25395,Asleep
50.68,2,25417,Asleep
58.59,2,25417,Asleep
52.45,2,25417,Asleep
50.63,2,25422,Asleep
56.44,2,25422,Asleep
51.55,2,25428,Asleep
50.68,2,25428,Asleep
50.68,2,25428,Asleep
51.5,2,25434,Asleep
54.35,2,25434,Asleep
51.55,2,25440,Asleep
52.45,2,25440,Asleep
51.55,2,25446,Asleep
57.47,2,25446,Asleep
59.76,2,25454,Asleep
59.76,2,25454,Asleep
51.55,2,25460,Asleep
53.38,2,25460,Asleep
54.35,2,25466,Asleep
53.38,2,25466,Asleep
51.5,2,25472,Asleep
51.55,2,25472,Asleep
53.38,2,25472,Asleep
50.68,2,25472,Asleep
50.63,2,25477,Asleep
53.38,2,25483,Asleep
55.35,2,25483,Asleep
52.45,2,25483,Asleep
52.45,2,25489,Asleep
54.35,2,25489,Asleep
50.68,2,25489,Asleep
53.38,2,25489,Asleep
65.01,2,25494,Asleep
57.53,2,25494,Asleep
53.38,2,25501,Asleep
52.45,2,25501,Asleep
54.35,2,25501,Asleep
50.63,2,25501,Asleep
56.44,2,25501,Asleep
52.45,2,25506,Asleep
51.55,2,25512,Asleep
55.35,2,25519,Asleep
57.47,2,25519,Asleep
57.47,2,25519,Asleep
51.55,2,25519,Asleep
57.47,2,25524,Asleep
59.82,2,25529,Asleep
52.4,2,25529,Asleep
53.38,2,25535,Asleep
50.68,2,25535,Asleep
50.68,2,25535,Asleep
50.68,2,25535,Asleep
50.63,2,25535,Asleep
53.38,2,25541,Asleep
50.68,2,25541,Asleep
52.45,2,25541,Asleep
54.35,2,25547,Asleep
50.68,2,25547,Asleep
50.68,2,25547,Asleep
55.35,2,25547,Asleep
51.55,2,25552,Asleep
50.68,2,25552,Asleep
55.35,2,25552,Asleep
52.45,2,25558,Asleep
51.5,2,25558,Asleep
56.39,2,25558,Asleep
56.44,2,25558,Asleep
50.68,2,25564,Asleep
53.38,2,25564,Asleep
55.35,2,25570,Asleep
53.38,2,25576,Asleep
52.45,2,25576,Asleep
50.63,2,25582,Asleep
54.35,2,25582,Asleep
50.68,2,25582,Asleep
51.55,2,25599,Asleep
52.45,2,25606,Asleep
52.45,2,25606,Asleep
51.5,2,25612,Asleep
56.44,2,25612,Asleep
52.45,2,25612,Asleep
53.38,2,25618,Asleep
51.55,2,25618,Asleep
50.63,2,25618,Asleep
51.55,2,25618,Asleep
51.55,2,25618,Asleep
54.35,2,25623,Asleep
57.47,2,25623,Asleep
54.35,2,25623,Asleep
51.55,2,25623,Asleep
50.63,2,25623,Asleep
53.38,2,25629,Asleep
53.38,2,25629,Asleep
51.55,2,25629,Asleep
52.45,2,25629,Asleep
54.35,2,25635,Asleep
53.33,2,25635,Asleep
51.55,2,25635,Asleep
53.38,2,25640,Asleep
54.35,2,25646,Asleep
54.35,2,25646,Asleep
50.68,2,25646,Asleep
57.47,2,25646,Asleep
51.55,2,25652,Asleep
56.39,2,25657,Asleep
58.59,2,25657,Asleep
56.39,2,25663,Asleep
55.35,2,25663,Asleep
54.35,2,25668,Asleep
53.38,2,25668,Asleep
51.55,2,25668,Asleep
57.47,2,25668,Asleep
55.35,2,25668,Asleep
52.45,2,25673,Asleep
50.68,2,25681,Asleep
53.38,2,25687,Asleep
52.45,2,25693,Asleep
50.63,2,25693,Asleep
51.55,2,25693,Asleep
54.35,2,25693,Asleep
57.53,2,25693,Asleep
51.55,2,25698,Asleep
53.38,2,25698,Asleep
56.44,2,25698,Asleep
55.35,2,25698,Asleep
50.63,2,25704,Asleep
53.38,2,25704,Asleep
54.35,2,25704,Asleep
52.45,2,25710,Asleep
53.38,2,25710,Asleep
53.38,2,25710,Asleep
51.5,2,25716,Asleep
54.35,2,25716,Asleep
55.35,2,25716,Asleep
56.39,2,25716,Asleep
58.65,2,25716,Asleep
78.64,2,25733,Awake
76.63,2,25733,Awake
87.98,2,25741,Awake
80.86,2,25741,Awake
80.75,2,25741,Awake
82.99,2,25747,Awake
83.1,2,25747,Awake
72.9,2,25747,Asleep
65.01,2,25747,Asleep
59.76,2,25752,Asleep
58.65,2,25752,Asleep
59.76,2,25752,Asleep
66.45,2,25752,Asleep
67.95,2,25758,Asleep
61.04,2,25758,Asleep
58.59,2,25758,Asleep
53.38,2,25764,Asleep
58.59,2,25764,Asleep
52.45,2,25770,Asleep
52.45,2,25770,Asleep
58.65,2,25770,Asleep
56.39,2,25770,Asleep
50.68,2,25775,Asleep
53.38,2,25775,Asleep
57.47,2,25775,Asleep
55.35,2,25775,Asleep
51.55,2,25775,Asleep
50.63,2,25786,Asleep
53.38,2,25786,Asleep
52.45,2,25786,Asleep
50.68,2,25792,Asleep
52.4,2,25804,Asleep
51.55,2,25804,Asleep
53.33,2,25804,Asleep
57.53,2,25810,Asleep
56.39,2,25810,Asleep
54.35,2,25810,Asleep
55.35,2,25810,Asleep
58.59,2,25810,Asleep
53.38,2,25815,Asleep
54.35,2,25815,Asleep
51.55,2,25815,Asleep
52.45,2,25815,Asleep
53.38,2,25821,Asleep
53.38,2,25821,Asleep
58.65,2,25821,Asleep
56.39,2,25835,Asleep
52.45,2,25835,Asleep
55.35,2,25840,Asleep
50.68,2,25840,Asleep
53.38,2,25846,Asleep
53.38,2,25846,Asleep
52.45,2,25852,Asleep
51.55,2,25852,Asleep
50.68,2,25852,Asleep
51.55,2,25858,Asleep
74.72,2,25863,Asleep
80.86,2,25870,Awake
50.68,2,25884,Asleep
52.45,2,25884,Asleep
53.38,2,25884,Asleep
50.68,2,25891,Asleep
50.63,2,25896,Asleep
54.35,2,25904,Asleep
55.35,2,25904,Asleep
56.39,2,25904,Asleep
50.63,2,25910,Asleep
52.45,2,25916,Asleep
51.55,2,25925,Asleep
50.68,2,25925,Asleep
51.55,2,25931,Asleep
56.39,2,25931,Asleep
54.35,2,25961,Asleep
50.68,2,25961,Asleep
51.55,2,25961,Asleep
52.4,2,25967,Asleep
58.59,2,25972,Asleep
51.55,2,25972,Asleep
51.5,2,25972,Asleep
51.55,2,25977,Asleep
54.35,2,25977,Asleep
54.35,2,25977,Asleep
52.45,2,25977,Asleep
53.38,2,25977,Asleep
53.38,2,25983,Asleep
55.35,2,25983,Asleep
52.4,2,25983,Asleep
55.35,2,25983,Asleep
57.53,2,25989,Asleep
57.47,2,25989,Asleep
56.39,2,25989,Asleep
56.39,2,25989,Asleep
56.39,2,25994,Asleep
59.82,2,25994,Asleep
55.35,2,25994,Asleep
56.39,2,25994,Asleep
55.35,2,25999,Asleep
65.01,2,25999,Asleep
85.47,2,25999,Awake
58.59,2,26017,Asleep
57.47,2,26017,Asleep
54.35,2,26022,Asleep
50.68,2,26022,Asleep
50.68,2,26022,Asleep
53.38,2,26028,Asleep
51.55,2,26028,Asleep
51.55,2,26028,Asleep
50.68,2,26039,Asleep
53.38,2,26039,Asleep
53.38,2,26045,Asleep
53.38,2,26045,Asleep
61.04,2,26045,Asleep
74.72,2,26045,Asleep
71.17,2,26051,Asleep
53.38,2,26064,Asleep
51.55,2,26064,Asleep
52.45,2,26064,Asleep
51.55,2,26069,Asleep
51.55,2,26069,Asleep
51.55,2,26069,Asleep
56.39,2,26069,Asleep
50.68,2,26075,Asleep
51.5,2,26082,Asleep
53.38,2,26091,Asleep
58.65,2,26091,Asleep
52.45,2,26097,Asleep
53.38,2,26097,Asleep
55.35,2,26097,Asleep
51.55,2,26097,Asleep
53.38,2,26097,Asleep
51.55,2,26102,Asleep
52.45,2,26102,Asleep
51.55,2,26102,Asleep
53.38,2,26108,Asleep
50.68,2,26108,Asleep
53.38,2,26108,Asleep
50.63,2,26108,Asleep
54.35,2,26114,Asleep
52.45,2,26114,Asleep
53.38,2,26120,Asleep
85.35,2,26120,Awake
54.35,2,26131,Asleep
58.59,2,26131,Asleep
57.47,2,26131,Asleep
56.39,2,26131,Asleep
52.45,2,26137,Asleep
52.45,2,26137,Asleep
52.45,2,26137,Asleep
50.68,2,26137,Asleep
57.47,2,26153,Asleep
54.35,2,26172,Asleep
51.5,2,26172,Asleep
54.35,2,26178,Asleep
58.65,2,26178,Asleep
51.55,2,26178,Asleep
52.4,2,26178,Asleep
52.45,2,26183,Asleep
52.45,2,26183,Asleep
54.35,2,26183,Asleep
51.55,2,26183,Asleep
53.38,2,26189,Asleep
57.47,2,26189,Asleep
54.35,2,26189,Asleep
50.68,2,26189,Asleep
52.45,2,26194,Asleep
52.45,2,26194,Asleep
50.63,2,26194,Asleep
51.55,2,26200,Asleep
50.68,2,26206,Asleep
52.45,2,26206,Asleep
54.35,2,26206,Asleep
54.35,2,26212,Asleep
50.63,2,26212,Asleep
50.68,2,26218,Asleep
52.45,2,26224,Asleep
63.56,2,26224,Asleep
62.31,2,26231,Asleep
55.35,2,26231,Asleep
50.63,2,26231,Asleep
54.35,2,26236,Asleep
55.4,2,26236,Asleep
53.33,2,26236,Asleep
58.65,2,26236,Asleep
59.76,2,26236,Asleep
59.76,2,26241,Asleep
71.17,2,26241,Asleep
53.38,2,26257,Asleep
52.45,2,26257,Asleep
52.45,2,26262,Asleep
50.68,2,26262,Asleep
54.35,2,26273,Asleep
51.55,2,26286,Asleep
50.68,2,26292,Asleep
50.68,2,26292,Asleep
54.35,2,26292,Asleep
58.65,2,26292,Asleep
51.55,2,26298,Asleep
58.59,2,26298,Asleep
51.55,2,26298,Asleep
57.47,2,26298,Asleep
58.65,2,26303,Asleep
53.38,2,26303,Asleep
53.38,2,26303,Asleep
59.76,2,26303,Asleep
54.35,2,26308,Asleep
59.76,2,26308,Asleep
67.95,2,26308,Asleep
57.47,2,26308,Asleep
55.35,2,26314,Asleep
58.59,2,26314,Asleep
53.38,2,26314,Asleep
57.47,2,26319,Asleep
55.35,2,26319,Asleep
59.76,2,26325,Asleep
55.35,2,26337,Asleep
56.39,2,26348,Asleep
54.35,2,26354,Asleep
56.39,2,26354,Asleep
51.55,2,26354,Asleep
54.35,2,26354,Asleep
57.53,2,26359,Asleep
57.47,2,26359,Asleep
55.35,2,26359,Asleep
56.39,2,26359,Asleep
57.47,2,26364,Asleep
57.47,2,26364,Asleep
57.47,2,26364,Asleep
56.44,2,26364,Asleep
56.39,2,26364,Asleep
57.47,2,26370,Asleep
53.38,2,26370,Asleep
51.55,2,26370,Asleep
54.35,2,26375,Asleep
59.82,2,26375,Asleep
57.47,2,26382,Asleep
54.35,2,26382,Asleep
50.63,2,26393,Asleep
50.63,2,26410,Asleep
53.38,2,26410,Asleep
56.39,2,26428,Asleep
53.38,2,26433,Asleep
50.68,2,26438,Asleep
59.76,2,26444,Asleep
51.55,2,26450,Asleep
56.44,2,26455,Asleep
50.68,2,26468,Asleep
55.35,2,26468,Asleep
54.35,2,26473,Asleep
61.04,2,26473,Asleep
71.17,2,26487,Asleep
71.17,2,26487,Asleep
67.95,2,26487,Asleep
67.87,2,26492,Asleep
58.59,2,26492,Asleep
50.68,2,26502,Asleep
55.35,2,26513,Asleep
54.35,2,26519,Asleep
52.45,2,26525,Asleep
56.39,2,26525,Asleep
54.35,2,26543,Asleep
51.55,2,26543,Asleep
55.35,2,26549,Asleep
52.45,2,26549,Asleep
51.55,2,26549,Asleep
53.38,2,26549,Asleep
55.35,2,26549,Asleep
53.38,2,26554,Asleep
54.35,2,26554,Asleep
51.55,2,26554,Asleep
53.38,2,26554,Asleep
53.38,2,26554,Asleep
56.39,2,26560,Asleep
52.4,2,26560,Asleep
51.55,2,26560,Asleep
57.53,2,26565,Asleep
57.47,2,26565,Asleep
58.59,2,26565,Asleep
55.35,2,26565,Asleep
66.45,2,26565,Asleep
52.45,2,26571,Asleep
53.38,2,26577,Asleep
55.35,2,26577,Asleep
54.35,2,26577,Asleep
57.53,2,26577,Asleep
53.38,2,26577,Asleep
51.55,2,26583,Asleep
53.38,2,26583,Asleep
51.5,2,26583,Asleep
54.35,2,26583,Asleep
50.68,2,26589,Asleep
54.35,2,26589,Asleep
54.35,2,26589,Asleep
55.35,2,26589,Asleep
54.35,2,26589,Asleep
54.35,2,26594,Asleep
56.39,2,26594,Asleep
58.59,2,26594,Asleep
57.47,2,26605,Asleep
76.63,2,26614,Awake
58.65,2,26614,Asleep
53.38,2,26614,Asleep
54.35,2,26619,Asleep
52.4,2,26619,Asleep
50.68,2,26619,Asleep
55.35,2,26619,Asleep
51.55,2,26625,Asleep
51.55,2,26625,Asleep
53.38,2,26625,Asleep
53.38,2,26625,Asleep
56.39,2,26625,Asleep
62.31,2,26630,Asleep
56.39,2,26636,Asleep
50.68,2,26636,Asleep
51.55,2,26636,Asleep
55.35,2,26636,Asleep
50.63,2,26642,Asleep
54.35,2,26659,Asleep
67.95,2,26659,Asleep
54.35,2,26674,Asleep
52.45,2,26674,Asleep
54.35,2,26674,Asleep
55.35,2,26679,Asleep
55.35,2,26679,Asleep
53.38,2,26679,Asleep
58.59,2,26679,Asleep
54.35,2,26685,Asleep
55.4,2,26685,Asleep
71.17,2,26685,Asleep
66.37,2,26747,Asleep
71.09,2,26747,Asleep
71.17,2,26756,Asleep
74.72,2,26756,Asleep
71.17,2,26756,Asleep
71.17,2,26762,Asleep
76.73,2,26762,Awake
71.17,2,26762,Asleep
67.95,2,26768,Asleep
51.55,2,26768,Asleep
52.4,2,26773,Asleep
59.82,2,26773,Asleep
56.44,2,26773,Asleep
57.47,2,26773,Asleep
59.76,2,26779,Asleep
63.56,2,26779,Asleep
56.39,2,26779,Asleep
55.35,2,26779,Asleep
53.38,2,26785,Asleep
51.55,2,26785,Asleep
54.35,2,26785,Asleep
59.76,2,26785,Asleep
50.68,2,26785,Asleep
59.76,2,26790,Asleep
55.35,2,26790,Asleep
56.44,2,26790,Asleep
63.56,2,26790,Asleep
72.9,2,26796,Asleep
66.45,2,26796,Asleep
53.38,2,26796,Asleep
52.45,2,26801,Asleep
51.5,2,26801,Asleep
50.68,2,26801,Asleep
57.47,2,26801,Asleep
50.68,2,26807,Asleep
51.55,2,26807,Asleep
51.55,2,26807,Asleep
51.55,2,26812,Asleep
50.68,2,26812,Asleep
53.38,2,26812,Asleep
51.55,2,26812,Asleep
54.35,2,26818,Asleep
59.76,2,26818,Asleep
57.53,2,26818,Asleep
59.76,2,26818,Asleep
62.31,2,26818,Asleep
54.35,2,26824,Asleep
56.39,2,26824,Asleep
56.44,2,26824,Asleep
56.39,2,26824,Asleep
57.47,2,26824,Asleep
53.38,2,26830,Asleep
53.38,2,26830,Asleep
52.45,2,26830,Asleep
53.38,2,26830,Asleep
58.59,2,26830,Asleep
51.55,2,26835,Asleep
